Ticker,Model,Source,RMSE,Accuracy,Timestamp
AAXJ,ARIMAX,VADER,0.029397372415285783,54.71698113207547,2025-12-09 13:47
AAXJ,LinearRegression,TextBlob,0.029110561044028958,50.0,2025-12-09 13:47
AAXJ,Ridge,TextBlob,0.029026798580442263,54.71698113207547,2025-12-09 13:47
AAXJ,Lasso,TextBlob,0.029399008736118497,51.886792452830186,2025-12-09 13:47
AAXJ,RandomForest,TextBlob,0.030259456704902255,49.056603773584904,2025-12-09 13:47
AAXJ,XGBoost,TextBlob,0.02991999084980665,48.113207547169814,2025-12-09 13:47
AAXJ,SVR,TextBlob,0.03051587090651048,48.113207547169814,2025-12-09 13:47
AAXJ,MLP,TextBlob,0.1354955603410567,46.22641509433962,2025-12-09 13:47
AAXJ,ARIMAX,TextBlob,0.02939733660423245,54.71698113207547,2025-12-09 13:47
AAXJ,LinearRegression,FinBERT,0.029110561044028958,50.0,2025-12-09 13:47
AAXJ,Ridge,FinBERT,0.029026798580442263,54.71698113207547,2025-12-09 13:47
AAXJ,Lasso,FinBERT,0.029399008736118497,51.886792452830186,2025-12-09 13:47
AAXJ,RandomForest,FinBERT,0.030259456704902255,49.056603773584904,2025-12-09 13:47
AAXJ,XGBoost,FinBERT,0.02991999084980665,48.113207547169814,2025-12-09 13:47
AAXJ,SVR,FinBERT,0.03051587090651048,48.113207547169814,2025-12-09 13:47
AAXJ,MLP,FinBERT,0.13551154364846185,46.22641509433962,2025-12-09 13:47
AAXJ,ARIMAX,FinBERT,0.02939736051981571,54.71698113207547,2025-12-09 13:47
AB,LinearRegression,VADER,0.05796721423446149,50.943396226415096,2025-12-09 13:47
AB,Ridge,VADER,0.05853321563303074,51.886792452830186,2025-12-09 13:47
AB,Lasso,VADER,0.05783748838264647,57.54716981132076,2025-12-09 13:47
AB,RandomForest,VADER,0.061214610334282854,53.77358490566038,2025-12-09 13:47
AB,XGBoost,VADER,0.05832467398796352,52.83018867924528,2025-12-09 13:47
AB,SVR,VADER,0.058221019317208196,57.54716981132076,2025-12-09 13:47
AB,MLP,VADER,0.16946739081037188,53.77358490566038,2025-12-09 13:47
AB,ARIMAX,VADER,0.06016420679571615,57.54716981132076,2025-12-09 13:47
AB,LinearRegression,TextBlob,0.05816692400870606,48.113207547169814,2025-12-09 13:47
AB,Ridge,TextBlob,0.058718175029893835,45.28301886792453,2025-12-09 13:47
AB,Lasso,TextBlob,0.05783748838264647,57.54716981132076,2025-12-09 13:47
AB,RandomForest,TextBlob,0.0611788034550541,54.71698113207547,2025-12-09 13:47
